portfolio_value,action
965861.5555683996,0.04478681
965445.7338520997,0.051106453
965810.3928246107,0.0012609959
965500.4302095161,-0.14708102
965461.7595364383,0.067204595
965368.5418135622,0.05470419
965173.1976799323,-0.042798698
965498.3399028631,0.10280979
965776.4999953109,-0.04456234
965467.1346106884,-0.02175039
963997.4499569078,-0.098342896
963577.09924286,-0.10331774
963156.7485288122,-0.062314987
962736.3480455584,-0.081368566
963997.4499569078,0.06974769
961895.6466174629,-0.11433107
961993.5924149109,-0.06313676
962091.538212359,-0.06471288
962189.4840098069,-0.020563066
961895.6466174629,-0.010014534
961885.2946226106,-0.0010840893
962234.9232949035,-0.04464662
960882.4948905068,0.027724981
961934.0684445106,0.014137745
962385.375604703,0.105755806
961633.2135941176,-0.031739533
961587.9733858451,-0.1551264
962530.1542250161,-0.046357036
962401.7496734837,-0.015243232
961452.2029918216,-0.106520414
961406.9627835491,-0.030528724
961307.1755254783,0.11595702
962171.8657108757,-0.15249664
962191.8231624899,-0.013129652
961007.7142128539,-0.14038658
961340.570662718,-0.13593495
960726.9661216933,0.044674873
960545.9555193973,0.010084271
960907.9269547831,-0.11032927
960183.9840840113,-0.01837027
960003.0232509214,-0.18887615
959725.2613121219,-0.016490638
960861.3927471541,-0.06702852
960246.0462839187,0.0033911467
960003.0232509214,-0.15906984
960655.1491574058,-0.016854763
960578.0068880743,-0.056087732
960500.9143879488,-0.20885026
960423.7721186173,0.008628488
960346.6796184918,0.041635513
960269.5373491603,0.05939305
960132.7218018103,0.007525921
959995.8564852545,-0.032158792
959859.0409379045,-0.043978274
960269.5373491603,-0.15072721
959585.3600739987,-0.046984255
959738.3506133052,-0.11323571
959568.6873899818,0.15465939
959585.3600739987,0.005439639
960197.3222312247,-0.04720366
960350.3127705313,-0.12009442
960487.1780870872,0.13955033
960322.790399602,0.14510155
960760.858950993,-0.011856794
960350.3127705313,-0.23850179
960294.6210289946,-0.08435243
960962.7726198176,-0.0053750277
961148.9592195397,-0.12687314
961076.345947956,-0.06837553
961034.589584105,-0.13699853
961104.2167033274,0.14993274
961000.696754805,-0.10685778
960897.1768062828,0.039631367
960793.7066269665,0.13965118
960690.1866784442,-0.06628531
960586.6667299219,-0.06428212
960568.4512005184,-0.023153484
960550.235671115,-0.10048634
960531.9703725055,-0.052156985
960513.7548431021,0.057613134
960495.5393136987,0.09329176
960591.6934197299,-0.10782039
960715.8675887507,-0.11407858
960784.0514009986,-0.18992847
960880.2055070299,-0.053409517
960976.3596130612,-0.025329292
960847.2085234383,-0.07585335
960718.0076646096,-0.17519927
960588.8565749868,-0.26513898
960459.655716158,-0.23681098
960330.5046265352,-0.16971672
959729.8898482817,-0.12153852
961103.072011589,0.015796423
958528.7100609809,-0.13688898
960330.5046265352,-0.18614429
957327.53027368,-0.252343
958553.1467411368,-0.17842084
956710.1930422037,-0.061616957
957327.53027368,-0.11565024
956092.8558107273,-0.035084665
957074.4538610665,-0.061470687
956574.9203402404,-0.1036396
955364.0355577655,-0.17064792
956765.6359377103,0.05510831
955784.1871949892,0.15389514
954733.80810193,-0.057436585
956604.4334794105,-0.13385803
955379.7128576619,0.108477
955702.7150047339,-0.010400772
956025.6673825999,-0.03037572
956348.6197604659,-0.0073990226
956310.1481642121,-0.011444449
955812.6551808328,-0.0026060343
956411.6275752876,0.18566191
956348.6197604659,-0.111680925
956236.290662478,-0.027935326
956276.0562580882,-0.02908361
956395.7014293611,-0.013379037
956156.3613176093,-0.10163432
956635.0415411129,-0.019207
956754.7364815918,0.08964479
957047.6282590216,-0.07269859
957340.5200364513,0.09638989
957633.3620446749,-0.04011482
957926.2538221047,0.062754154
957859.8119320675,-0.13111836
958190.3292292486,0.012083173
958161.5128589628,-0.17106485
958132.646719471,-0.12620509
958103.8303491852,-0.2482698
958689.8129808686,0.07950854
958814.8829955978,-0.10467249
958127.5702604569,-0.13989776
958651.6897690571,0.096873164
958075.0139788995,-0.22161198
958360.5399138381,0.065270185
958299.274021227,-0.18618864
958451.8664068854,-0.08829409
958206.4046827931,-0.07013291
958697.3281309777,0.09959054
958820.0589930239,0.07109332
959020.82797011,0.022822142
959211.2947215498,0.008727908
959422.4156934881,-0.056454957
958820.0589930239,0.12608385
958622.8236295653,-0.05761546
958535.5284422056,-0.16279733
960221.2114501145,-0.049494028
959823.9536476602,-0.05746621
960618.4194833628,-0.16630608
960033.7308510359,-0.10465294
959794.19166246,-0.15797204
961152.9407560213,-0.1909349
961525.7121091137,-0.30933756
956725.62149607,-0.23217326
955702.76477394,-0.051890254
955626.966273171,-0.1685164
955631.4455017128,-0.23230839
955702.76477394,-0.14716667
955399.521001658,-0.059261262
955350.59787214,-0.025023758
954904.5164785797,-0.15840375
954485.3104562704,-0.083637714
954066.1542031671,-0.00060015917
955323.722500889,-0.066381335
955336.5629560422,-0.013336718
954764.1175483963,0.105516076
953591.107131703,-0.086982906
953772.7647336771,0.10013139
953227.7421585484,-0.032720268
954136.1297068316,0.108970165
954282.8990953857,-0.12722772
954429.6187147336,0.044332743
954576.3881032877,0.017093897
954723.1077226356,0.04937482
954830.0119771672,0.1222527
953090.4289191384,0.098168254
954208.3448247672,-0.0023117065
954869.8771111895,0.0014548302
953546.7627691388,-0.1907025
955531.2103207879,-0.04673201
955769.4555100072,0.023154855
954911.0860137744,0.1228745
953362.4176300395,-0.09728992
953215.9966259276,-0.10579574
951710.5279130184,0.099837065
952407.1474896851,-0.011636674
953277.5611337748,0.005988717
953210.3229364413,-0.07181722
953143.1345083138,0.013355613
953075.9460801864,0.14560127
953283.7325153213,0.018522143
953491.5189504563,-0.108567476
953699.2556163851,-0.13060677
953907.0420515201,-0.1513629
954114.828486655,-0.12974733
953784.0125742378,-0.1742428
953453.2464310266,-0.0109503865
953122.4305186094,-0.09418213
952791.6643753982,-0.041801214
952777.1317672402,0.023965597
952350.1617487918,-0.05675131
952239.4252653965,-0.03564316
952128.7385512074,0.011247039
952018.002067812,-0.014715314
951907.3153536228,-0.06570369
952428.6477866858,-0.18510795
952261.8711773118,-0.13635701
951566.7944460317,-0.13014954
951453.3206563053,-0.13884133
951339.7970973728,-0.07865548
950833.1963492918,-0.12547731
950326.6453704168,-0.025899112
949820.0446223358,0.10840213
951339.7970973728,-0.13378376
948806.8928953797,-0.16886103
951099.0634478525,-0.22359955
949370.429615148,0.10816479
949305.2817244674,-0.091896236
948806.8928953797,-0.10020435
949707.4666783178,-0.08029503
949319.6650250073,0.042295218
949880.8625920926,-0.10032725
949021.9456345936,-0.16629851
949146.6174956745,-0.05275643
949207.0373117833,-0.07297295
949197.5811626394,-0.059502304
950008.5703747409,-0.020350993
950047.6889706728,-0.12444013
950011.9546807503,-0.13350224
950039.9249745336,-0.060976744
949347.1873959366,-0.22959459
949435.7765826527,-0.1593585
949089.034524309,0.16370416
949476.2389471473,-0.00046360493
948921.3123000205,-0.084267855
949177.5241726132,0.1544534
949762.9593430305,-0.08736545
950228.998188205,0.027107
950694.9872641733,-0.0466848
951161.0261093478,-0.04234183
949987.6673082123,0.01876688
950095.0194855982,-0.07967222
951125.6402038673,-0.27072442
951161.0261093478,-0.027428448
951242.398761191,-0.10865414
951454.3658096317,-0.11728752
951666.3328580724,-0.12025553
951878.250137307,-0.032776117
951242.398761191,-0.095330596
951769.0564992983,0.07162452
951829.3270077889,-0.2004317
952174.2773747159,-0.077766
952178.1096035795,0.093847394
953208.0833221704,0.08655262
953434.582978769,-0.20123684
953702.3413071583,0.029101133
952694.4153468345,-0.21608645
952324.3813000732,-0.26691067
951954.297484106,-0.1691693
951584.2136681387,-0.24034339
952973.7201310206,0.009290695
951537.8287681278,-0.11010605
950648.1046721023,-0.09046888
951584.2136681387,-0.17870629
950923.8758426609,-0.083602905
950842.7520368478,-0.07380533
949614.0498786176,-0.046048522
949409.0007498139,-0.18691152
949204.001390216,-0.002782464
948999.0020306183,-0.15417874
949269.4976653388,-0.111376286
950084.9661059821,0.15447879
949810.5387039859,0.026326537
948999.0020306183,-0.12665653
949063.7517676507,-0.20357335
950096.7614078089,0.060369015
950183.0612110482,-0.13173139
950293.8474636495,-0.15411252
950351.579742633,-0.024513721
949077.5378377184,0.0015006065
948897.1742351006,-0.05777216
948716.7608632769,-0.12982476
948536.3972606591,-0.04801911
949077.5378377184,-0.08076894
948175.6202862178,-0.04930091
948198.8127362232,0.033712268
948222.0051862287,-0.012654662
948116.4447002596,0.031585693
948268.3403170337,0.11716092
948377.6334934543,-0.0710178
947779.8555599441,-0.11299753
948762.2499175795,-0.044828832
947884.1718157626,0.08241153
948291.5327670391,-0.011474073
948366.0372684515,-0.02276367
948236.6871020047,-0.084833026
949985.3779247353,0.12624991
949057.5803861042,-0.08495319
949468.275874184,-0.04164225
950761.0807697683,-0.11636275
950930.6942238857,0.014452696
951100.307678003,-0.121629
951269.8713629143,0.009252191
951439.4848170317,0.0765115
951424.6535936375,0.04519391
951410.3200623037,-0.059432864
951211.5418534585,-0.13594496
951012.7138754072,-0.23324955
950813.9356665619,0.12993956
950615.1574577168,-0.06232941
950334.508904968,-0.05876553
950053.8603522193,-0.15133297
949773.2117994707,-0.044811606
950615.1574577168,-0.2018494
949211.9146939733,-0.046426773
948979.3431942402,-0.21737981
948746.7716945072,-0.24067533
949573.637283329,-0.04503137
949211.9146939733,-0.016328454
948049.106964514,-0.06603783
949032.0487834157,-0.06310141
948539.4829514325,-0.13007915
948413.7659370251,-0.02117765
948049.106964514,0.0065824986
948656.8885084344,-0.09493476
948056.223960975,-0.048755705
948351.7037371177,-0.03735757
948805.6984344353,-0.1388334
948656.8885084344,-0.06603712
948904.9382312398,-0.19203353
948726.2667816267,-0.01570201
949048.2237753724,-0.20903713
948483.5423638655,0.010442138
948343.0438952702,-0.08210248
948202.5951958807,-0.12825996
948744.5320802362,-0.22292006
949286.4689645917,-0.016031027
949238.09329634,-0.011895895
948202.5951958807,-0.13833755
950912.2796176581,-0.19011426
950914.2206166929,-0.18758458
949371.6240760925,-0.032068193
950580.9162439747,-0.2366625
950912.2796176581,-0.31158984
951270.5183625926,-0.051545262
950586.1420106068,-0.2011162
950250.1998699696,-0.12864518
949914.2577293323,0.04034388
949578.315588695,-0.15454406
949242.3734480577,0.066730976
949011.2452552993,-0.0044537187
949408.0053656934,-0.09768784
948953.7120531397,-0.07345915
949242.3734480577,-0.17569268
949195.8890096347,0.18366468
949453.593958408,-0.073123455
949250.6849054631,-0.006034851
949656.503011353,-0.044473052
948844.8170303672,-0.2904361
949847.417685647,0.16591966
948832.3249596561,-0.111255765
948784.9446755247,-0.21009785
948943.3600582875,-0.002082944
949043.8440852426,-0.06053424
949549.6485260273,-0.08558041
949303.9877251108,0.09909594
948891.8986992625,-0.053920746
948320.498444943,-0.08006823
948045.8719661228,-0.06258303
948974.3662736382,-0.021928191
947934.5880214613,-0.0372504
948097.880786414,-0.129219
948261.2233205728,-0.1947012
948424.5160855255,-0.28360522
947919.1097983889,-0.09336078
948374.398495063,0.029842973
948181.4432833222,-0.04048562
948587.8586196842,0.040553927
947775.077716166,-0.0015682578
948473.9866763097,-0.090296924
947896.5643480617,-0.0762043
947894.722887439,-0.14838481
947640.501783087,0.0174191
947302.6186434149,0.006891012
947235.2809076695,0.01292944
947011.767403432,-0.05606389
946788.2041299888,0.21528614
946564.6906257514,0.056741953
946341.127352308,-0.12228215
946117.6138480707,-0.06109947
947137.5341870455,-0.18004847
946094.7697825073,-0.08249259
946053.6106491286,0.091044426
946117.6138480707,-0.0870828
946062.2207217701,0.11594355
945681.2374496843,-0.09957391
945837.3634489701,0.023274899
946062.2207217701,-0.01671493
945612.4564069642,-0.0001232028
945500.0277705643,-0.050665677
946366.1114937302,0.017796993
945411.3888146421,0.09229028
945367.044452078,-0.17055047
945322.7498587199,0.0023462772
945278.4054961557,-0.06326038
945270.6912692225,-0.057353377
945263.0268114954,0.12720835
945255.3125845622,-0.029173255
945247.6481268351,0.035874367
945272.1843454032,-0.2096138
944535.201942654,-0.13208497
945313.9904784602,-0.06629652
945350.9689985333,-0.016650617
945387.9972878125,-0.1324274
945425.0255770916,-0.16842413
945571.3470427914,-0.019515574
945376.2517551917,-0.118284285
945482.6583176632,-0.08797836
945425.0255770916,-0.07738572
945721.948660209,-0.048156917
946251.9409351195,-0.15198827
946347.2987338545,-0.010438383
946139.6118371317,-0.0713796
946537.9645621185,-0.03269565
946600.2258388499,-0.022796035
946965.034118979,-0.03869772
945864.039743397,-0.13254148
945479.4233192719,-0.17554349
946633.3223608534,-0.13260174
944710.1407018155,-0.0635522
944950.3268900696,-0.2454133
945909.5785669057,-0.07122016
944415.258156145,-0.21043563
944710.1407018155,-0.01713413
945190.861462766,-0.050750434
945771.8671738474,-0.20148379
945632.5631661965,-0.23416847
945493.3089277515,-0.03885281
945354.0049201006,0.075502396
945214.7506816557,-0.23603189
945223.0123698551,-0.1599046
945231.2740580544,-0.06772083
945239.4859770478,-0.10801804
945214.7506816557,-0.01829344
945256.0093534465,-0.049971998
945140.5447954794,-0.087596655
945869.2655100292,-0.17604142
944909.565910339,-0.20776111
944794.0515831658,-0.01072818
945349.1773071167,0.01567173
944626.6279741133,-0.11987603
944461.792363774,-0.08932966
944522.7596411488,-0.18190873
944678.5870251986,-0.051077127
944598.4586035059,-0.04360485
944752.0961424906,-0.045963645
944426.0083046453,-0.09605789
945418.605349515,0.04335475
944418.8415389784,-0.20373029
945349.8740760009,-0.08568025
945591.5533404357,-0.18913907
945938.2953987794,-0.14716387
946654.3747350001,-0.18220943
946085.1145565393,0.13837767
947033.8649309052,-0.08020717
947019.0834767171,-0.091795206
947004.3020225291,0.051434517
946989.570337547,-0.021326661
946974.7888833589,0.036983013
947024.5083201732,-0.04874766
947004.9490222073,-0.07530689
946941.3937461193,-0.117183864
946958.1161993422,-0.0006350875
946960.007429171,-0.09162742
947051.2841530122,-0.054727733
946984.4938785329,-0.0011519194
947818.775079052,-0.031638026
947184.6158559407,0.006696701
946384.1777155156,0.033837914
947065.0204538739,0.12135625
945961.4878487849,-0.018230557
945738.9199594619,-0.09193736
945516.3023009329,0.07275677
946184.0557381079,-0.074965656
946432.3045377373,0.015918612
945082.1157476115,-0.073456645
945093.01520373,-0.012691438
945103.9644290544,-0.061229825
945114.8638851729,0.06006944
945125.8131104973,-0.15374362
945039.9114609063,-0.010869145
944954.0098113151,-0.028484523
944868.15793093,-0.23405492
944782.256281339,-0.108676255
945442.6936452289,-0.0122484565
945455.6834080002,0.023758054
945419.5011952234,-0.13562703
945781.1242461671,-0.11544788
946142.6975279049,0.022336125
946504.2708096427,-0.2682693
945763.45617803,-0.0702464
947175.1099375909,-0.10613656
946834.6885684117,-0.13430583
946504.2708096427,-0.10747421
948181.3935141161,0.10056746
947279.4759626155,-0.05386132
948478.3165972334,0.004858732
948626.7781387921,-0.058205664
948181.3935141161,-0.27533913
947987.990379521,-0.05445385
948859.7477921733,-0.19846666
948795.7943624372,-0.249214
948731.8907019071,-0.0915429
948667.9372721709,-0.03140986
948603.9838424348,-0.043583274
948733.0353936455,-0.2202887
948862.1367140623,0.0062366724
948991.188265273,-0.0062889457
949120.2895856898,-0.10610187
948364.544192271,0.11597133
949212.8105396816,-0.0951162
949176.3297116687,-0.02165097
949241.8259867915,0.1871531
949103.3182864368,-0.17530274
949544.4725286012,-0.0025940537
949034.0893208625,-0.07126415
949001.3411833012,0.10523617
948968.6428149459,-0.13715369
948935.8946773844,-0.028933525
948934.0532167617,0.06734061
949166.6247164947,-0.14166802
949430.0531239604,-0.21068954
949693.4815314261,-0.05810064
949956.9099388918,-0.23009253
950220.3383463573,-0.05365324
950165.6917581471,-0.21885699
950111.0949391427,-0.2864051
950220.3383463573,-0.096113384
950001.851531928,-0.0112121105
949841.0472272764,-0.22207445
950000.3584557475,0.0864954
950053.5119677772,-0.06212926
949980.7493885754,-0.23519957
949947.2049437178,-0.13689762
950084.6674907459,-0.03307748
950181.4188272494,-0.24649334
950149.9149198385,0.017947793
949991.6488446939,-0.095048904
950086.9071050169,-0.12457353
950505.9140505021,-0.23950887
950494.9648251776,0.041550994
950125.4782396826,-0.28392452
949565.4253643358,0.072968006
950055.403197606,-0.13385528
950040.72128183,-0.059075058
949518.5925414705,-0.064398885
949265.117975209,-0.14482272
950078.1477247573,0.025441647
949238.7900652243,-0.055155218
950637.702908044,-0.06505376
949497.6397057361,-0.2539137
950761.6282310346,0.056672335
950823.6406617359,-0.18997234
950885.6033232312,-0.19676805
950947.5659847265,-0.04055202
950911.2842335377,-0.036662877
950875.0024823489,-0.11259115
950838.7207311601,-0.1278708
950802.4389799712,-0.08652425
950766.1572287824,-0.06614369
950007.2763753843,-0.23210222
950728.332632207,-0.11209226
950767.451228139,-0.10537505
950690.4582664255,-0.07922351
950339.187210334,-0.05939448
950638.3499077222,-0.119436026
950605.1538473066,-0.037019372
950571.908017685,-0.008913875
950538.7119572695,0.12287855
950644.9194429169,-0.14194614
950334.1107513199,-0.044864476
950865.7454100292,0.076267004
950416.6280949016,-0.32118535
950505.5158968539,-0.0012292862
949648.5897075958,0.07504034
949755.7428081575,-0.110343695
949862.8959087193,-0.006110549
949970.0490092811,-0.18212605
950077.2021098429,0.040216327
949874.0939800739,-0.035698175
950095.4674084523,-0.097724974
950005.5344531736,-0.09031755
949957.9550922181,-0.04471618
950184.3552104047,0.023995638
950585.3457033106,0.061413765
950812.3928211754,-0.14487678
951039.4399390401,0.033469677
951266.5368261109,0.22977841
950585.3457033106,0.09117854
951067.8083864717,-0.1565975
951755.3201984367,0.13649523
951790.0093350329,-0.017235696
951839.3306181991,0.04791367
951859.3378390193,0.07386744
951756.6639669993,-0.2173329
951991.6243886213,-0.13829201
951858.4419933108,-0.20694149
951822.9565494184,-0.09112233
952284.5161660509,-0.2415964
952382.1135790568,-0.12204951
952289.6921634771,-0.13667965
952197.2707478973,-0.03786862
952104.7995631115,-0.16162002
952012.3781475318,-0.09605187
951919.956731952,0.033907056
951940.1132603902,-0.044294775
952485.6832967852,-0.02430129
952482.5976060119,-0.008333504
951919.956731952,-0.1975736
952020.7393741432,0.046265006
951964.5499405462,-0.3640381
951874.6667544735,-0.009793401
952152.478462479,0.094801545
952477.5211469978,-0.109552085
952591.6917056085,0.04539001
952570.3904854318,-0.06617582
952492.4021395979,0.04908228
952527.7880450784,-0.3009553
952591.6917056085,-0.15580791
952206.079897363,-0.1456514
952380.5707336703,-0.09823042
952276.3540162636,-0.23642862
952479.2133000025,-0.21300447
952485.185604725,-0.21815145
951230.8025361884,-0.07598007
951213.6321601113,-0.07797265
952501.7089811238,-0.27496934
951179.2416387512,-0.21729869
951230.8025361884,-0.09376502
951144.9008865972,-0.11525923
951260.8133674186,-0.261554
950924.7716883692,-0.1164245
951141.6658882059,0.012014627
951144.9008865972,-0.045343757
950879.5314800967,-0.074635446
950129.3602377522,-0.081186354
949907.1407328714,-0.027752459
949730.111667057,-0.0030141473
949732.0526660918,-0.06276405
949896.340815165,0.022310734
949708.213216408,-0.1444878
949682.4825368955,0.01091063
949656.7020881771,0.13661814
949630.9714086645,0.005074024
949605.240729152,-0.011932135
949722.3476709179,-0.017112255
949839.4546126837,0.03445077
949605.240729152,-0.020329535
950073.7182654215,-0.027046561
949949.2454811645,-0.013505757
950142.3997697295,-0.11797434
950414.0898653945,0.021982431
950045.4991256079,-0.06308651
950190.8252071873,-0.06297439
949948.6482506923,0.099077225
949862.0498322169,-0.04623145
949775.4514137416,-0.07670164
949688.9027644722,-0.08068204
949602.3043459968,0.027830482
949896.2412767529,0.19166088
949475.3928706449,-0.055859327
949296.2734981778,-0.005247712
949087.8400633646,-0.1883341
948945.2512881163,0.049919844
949431.9443537892,0.08807826
948748.911770366,-0.123464525
949142.7354976049,0.06904197
948641.5595929802,-0.06538725
948802.612743662,-0.03945315
948534.2074155943,0.032511234
948517.5845007835,-0.005475819
948527.0406499273,-0.12005204
948484.2889019559,-0.08388209
948467.6659871452,-0.063281536
948540.9262584071,-0.19090289
948389.030641633,-0.07525104
948453.6310710474,-0.07620305
948439.0486936833,0.00959909
948435.0671572018,-0.01691258
948571.5343201095,0.011438608
948337.91766705,-0.009450078
948897.0746966886,-0.014307857
948719.547938814,-0.111445606
948058.4138060398,-0.04883033
948545.7538713911,-0.13957644
947899.6002696289,0.07528269
948323.1859820681,-0.063809335
948302.5317615697,-0.1798842
947965.2458523698,-0.072776794
947455.2110290733,-0.052498877
947713.1648238767,-0.04889965
947789.3117090879,-0.1231398
947563.7576674037,-0.03699261
947941.6552487161,0.011953115
948017.8021339272,-0.0012563467
948112.1147793358,-0.12201333
948206.4274247444,-0.01590687
948300.7898393589,0.14084113
948395.1024847674,0.019454002
948587.112081594,-0.12396449
948879.4563977574,0.08328557
948851.9837960341,-0.049162447
949659.4891637142,-0.080426335
950049.4806620895,0.16796649
948595.9710002656,-0.09289169
948752.2960763754,-0.15885967
950996.0909605965,0.014852405
951274.4003606621,-0.02886492
951552.6599915219,0.13708639
950669.654738309,-0.039602697
951470.0431095281,-0.028013647
951109.1168274686,-0.12182385
950748.2403146151,-0.015801966
950387.3140325557,-0.04450524
950026.3877504962,-0.039564013
949813.6243947592,-0.19605374
950035.2964383737,0.04553294
950401.9959483317,0.026735902
950527.2152706787,0.1233027
950502.0320524325,-0.12018627
951028.2418676856,0.083578944
950537.8161115611,0.028713107
951779.8066477987,-0.06976181
950652.434593026,-0.08980167
951486.2181014847,0.04448068
952043.8322857366,-0.009305358
952881.547561471,-0.02225542
952407.6949509513,0.124257326
953231.7236950301,0.12536609
953406.8117618096,0.097049475
953148.360274946,-0.1080997
953232.4702331204,-0.043519795
953145.2745841728,0.07406449
953058.1287044311,-0.12082243
952970.9330554835,-0.143354
952910.7123161989,-0.050346255
952850.4915769142,-0.07433128
953370.9779334749,0.002845168
952970.9330554835,0.034024835
953148.5593517701,-0.08051574
952781.8100726062,-0.1373322
952893.840555358,-0.08722389
952424.168558144,-0.13120073
952669.7795898544,-0.086876154
953229.9320036133,-0.098771274
953110.1872939283,-0.15105516
953256.7078364523,-0.09728134
952875.0277954823,-0.027517974
953283.4339000852,-0.114373505
953296.8218165047,-0.118028164
953359.6305545024,-0.085442364
952685.5564281628,0.015242696
953296.8218165047,-0.22779459
952074.291039821,-0.19491106
951768.6583456502,0.06855261
951686.9373093648,-0.15229523
951605.1665038733,-0.07496059
952199.9582850224,-0.09289855
951441.6746620965,-0.040499747
951703.6597625876,0.052090168
951143.6068872407,-0.07659882
951857.5959168085,0.025957465
951176.7531784503,-0.19708765
952355.2382078059,0.0044847727
952604.0842379075,0.04048717
952825.15905105,0.008179188
953046.1840949863,-0.05650258
953267.2589081286,-0.011904836
952604.0842379075,0.13876176
952618.8656920956,0.016902328
952944.5553762927,-0.04592091
953136.6645115312,0.08516824
954570.7641830073,-0.056456268
953709.3587652072,-0.110571444
954713.1041122255,-0.06568813
955185.9115694187,0.050913095
955226.7720875614,0.002918005
955283.6085208367,-0.20006436
955145.051051276,0.009775758
955078.3105460027,0.01011014
954723.2072610476,-0.23538566
954956.375991253,-0.014653325
955226.6725491494,-0.010371566
956584.0281049421,-0.0216707
956613.9393977603,-0.0864498
956614.9845510868,-0.015677989
957144.6284415552,-0.15516198
957270.5943019927,0.049746037
956892.6967206802,-0.1401096
957522.5260228676,-0.19662344
957357.7401817343,0.05520475
957571.7975368277,-0.075814426
957028.1187302616,-0.069182634
956863.2831199223,0.1172812
957826.914486888,0.04449284
957879.1223840034,-0.12501729
955734.816142617,-0.39303726
957115.8120712694,-0.12290001
956698.4972787888,-0.1289264
954289.3193229623,-0.01385808
954218.2488967653,-0.1555242
954147.1784705681,-0.13900095
954242.2874232731,-0.042131066
954289.3193229623,-0.046167314
953934.016961183,0.05039072
953848.5134652401,-0.13701713
954051.522056597,0.025936604
953688.8538523269,0.009961605
953934.016961183,-0.04275447
954010.0643079821,-0.014287591
953926.9497339282,-0.048493385
952673.5620495119,0.06534195
953136.9631267673,0.008412957
953013.834111073,-0.007977188
952890.6553261727,-0.10965967
952996.0167353178,-0.09623587
953101.3781444628,0.010742545
953206.7893228139,0.00787437
953312.1507319589,-0.063850105
952831.1313557724,-0.1305756
953668.9461699188,0.017741442
953146.5685835292,-0.11539745
953302.545275197,-0.04867351
954423.198487157,0.107322216
953770.2762733762,-0.13188714
953863.3944578402,-0.1844284
953904.7028988372,-0.042116642
954814.4342156829,-0.2872777
954674.6325159718,-0.10969186
954907.651938559,-0.04028231
955213.6827863781,-0.09307593
955519.7136341971,0.005112171
955825.7942512222,-0.04695779
956131.8250990413,-0.21542853
956437.8559468604,-0.09823567
956301.9362452189,0.026570678
956166.0165435773,0.04360044
956350.6602979128,-0.1252842
956437.8559468604,-0.13544369
955758.2076694466,-0.034245133
955947.0818062938,-0.10471147
956135.9061739349,-0.021606922
956324.7803107821,0.085867405
956513.6046784233,0.11515248
956702.4788152705,-0.2422536
956120.9256429229,0.065689564
957047.2301053734,0.0914588
957219.6306350279,0.12751114
956702.4788152705,-0.24183726
956740.6020270821,0.058903337
956968.6445290673,0.072263956
957637.8910424227,-0.07969892
956758.3696336313,-0.060433447
957564.3819251307,-0.09092718
956221.0115162297,-0.2101568
956867.2148871978,0.030488133
955689.9243187867,0.04219961
955424.4056046682,-0.10249311
955158.8371213436,-0.048017263
954893.3184072252,-0.15663624
954467.5428497212,-0.18973994
955293.2637468046,0.012479663
955101.055073154,-0.04912895
953190.2659464151,0.004164219
954667.3662118928,-0.2707433
952693.4199627141,-0.16187394
952622.349536517,-0.20071006
952551.2293411139,-0.1705144
952480.1589149169,-0.114026904
952808.187751797,-0.10416478
952267.1964823559,-0.056492746
952476.5755320834,0.04254663
952350.659440852,-0.047344208
952409.0884887199,-0.01438725
952364.4455109197,0.22064483
952357.5773604888,-0.10491192
952520.5715102054,-0.05526817
952491.9542167437,-0.099990904
952577.7563279228,-0.025808215
952745.5780906234,0.17875636
952214.4411239743,0.0713166
952502.9532112742,-0.028615236
952537.0948866042,-0.0802955
952571.1867927281,0.055629134
952605.278698852,0.10497463
952731.9910973798,-0.094809115
953214.354242129,-0.06520045
952985.3661252294,-0.19652331
952605.278698852,-0.050630033
953238.7909222849,0.10515535
953065.4945469222,-0.12461537
952892.1981715593,-0.0072957277
952445.2707014966,-0.0118326545
952545.6054208337,-0.07816368
953341.0666406568,0.15913236
952306.7132319361,-0.053730845
952209.7628186084,0.05242884
951225.178615908,-0.101537704
950842.8018060537,0.05136347
950460.4249961996,0.10001099
952304.9215405193,0.015114069
950608.388845698,-0.0881052
950955.1309040417,0.03429556
950460.4249961996,0.040822625
950197.1458963519,-0.16671258
950846.4349580932,-0.10746604
950862.5601808438,0.003763914
950785.2188346882,0.015027761
950894.760857139,0.037016153
950910.8363106835,-0.018312335
951120.4642064412,0.03282392
950758.1443866132,-0.00899303
951539.6702287506,-0.049604535
950910.8363106835,-0.057062864
951958.9260202659,0.018124223
951784.7337991947,-0.102270305
951529.8159259586,0.08138037
951553.157683582,-0.004911363
951958.9260202659,-0.02611357
951282.6620488615,-0.0010821819
951334.8699459769,-0.055758476
951387.0280738862,-0.030774951
951439.2359710016,-0.07547033
951491.3940989109,0.0033034086
951543.6019960261,-0.0021660924
951516.129394303,0.017754316
951488.6070233737,-0.015750289
951461.1344216504,-0.043409288
951543.6019960261,-0.018998623
951406.139448998,-0.023292363
951382.4493069323,0.058237433
951358.7591648666,-0.109297454
951335.0192535949,0.11461377
951311.3291115293,0.09934735
951287.6389694635,0.04576683
951278.6805123799,-0.017725706
951269.6722860902,-0.045491397
951287.6389694635,-0.02624178
951251.7056027169,0.0063569546
951486.4171783088,0.09022617
951353.9813210887,0.127442
951606.3111956118,-0.053733706
951576.4994412056,0.05010283
951687.733616661,-0.16289103
951374.7350799992,-0.07197034
951815.2920916912,0.10695267
