ts,pair,side,rsi,sma_short,sma_long,price,qty,pnl,win,source,ADX,ATR,ATR_simplified,BB_Lower,BB_Middle,BB_Position,BB_Upper,BB_Width,CCI,DOW,Donchian_Pos_20,Donchian_Slope_20,Donchian_Width_Rel_20,EMACross_Diff,EMACross_Signal,HV,HeikinAshi_Close,HeikinAshi_High,HeikinAshi_Low,HeikinAshi_Open,HourOfDay,Ichimoku_Chikou,Ichimoku_Cloud_Thickness,Ichimoku_Composite_Signal,Ichimoku_Cross,Ichimoku_Diff_Norm,Ichimoku_Kijun,Ichimoku_Price_Cloud_Distance,Ichimoku_Senkou_A,Ichimoku_Senkou_B,Ichimoku_Tenkan,Ichimoku_Trend,KAMA,Kalman_Estimate,Kalman_Residual,Kalman_Residual_Norm,MACD,MFI,MinusDI,OBV,PlusDI,PriceVolumeCorr,ROC,RSI,ReturnMA_Medium,ReturnMA_Short,ReturnStdDev,Stochastic,Supertrend,Supertrend_Direction,TEMA,VWAP,ZScore,atr_10,close,ema_5,high,low,open,rolling_mean_20,timestamp,volume
2025-09-27 13:14:00,BTC/JPY,buy,42.04065088672969,16361814.8,16368679.1,16361909.0,0.001,0.0,1,yahoo_finance_real,0.0,2643.7917950022934,2643.7917950022934,16355147.015446622,16368679.1,0.24985007027946174,16382211.184553377,0.0016534119180548544,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16361909.0,16361909.0,16361909.0,16361909.0,13,16361909.0,0.0,0,0,0.0,16361909.0,0.0,16361909.0,16361909.0,16361909.0,0,16361909.0,16361909.0,0.0,0.0,-2764.310577536002,50.0,0.0,0.0,0.0,0.0,0.0,42.04065088672969,0.0,0.0,0.0,16.784527047446357,16361909.0,0,16361909.0,16361909.0,0.0,2643.7917950022934,16361909.0,16361814.8,16361909.0,16361909.0,16361909.0,16368679.1,2025-09-27 13:14:00,0.0
2025-09-27 13:15:00,BTC/JPY,sell,38.61451858985948,16361236.0,16367636.65,16358925.0,0.001,0.0,1,yahoo_finance_real,0.0,2668.092381073558,2668.092381073558,16354476.876578316,16367636.65,0.16900455954486357,16380796.423421685,0.0016080236509507656,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16358925.0,16358925.0,16358925.0,16358925.0,13,16358925.0,0.0,0,0,0.0,16358925.0,0.0,16358925.0,16358925.0,16358925.0,0,16358925.0,16358925.0,0.0,0.0,-3000.4731595031917,50.0,0.0,0.0,0.0,0.0,0.0,38.61451858985948,0.0,0.0,0.0,0.0,16358925.0,0,16358925.0,16358925.0,0.0,2668.092381073558,16358925.0,16361236.0,16358925.0,16358925.0,16358925.0,16367636.65,2025-09-27 13:15:00,17677942784.0
2025-09-27 13:16:00,BTC/JPY,buy,39.57771966820359,16360454.2,16366704.15,16359467.0,0.001,0.0,1,yahoo_finance_real,0.0,2516.228639568304,2516.228639568304,16354012.32190038,16366704.15,0.21488937829936075,16379395.97809962,0.001550932672002823,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16359467.0,16359467.0,16359467.0,16359467.0,13,16359467.0,0.0,0,0,0.0,16359467.0,0.0,16359467.0,16359467.0,16359467.0,0,16359467.0,16359467.0,0.0,0.0,-3108.0709298811853,50.0,0.0,0.0,0.0,0.0,0.0,39.57771966820359,0.0,0.0,0.0,4.962915483930043,16359467.0,0,16359467.0,16359467.0,0.0,2516.228639568304,16359467.0,16360454.2,16359467.0,16359467.0,16359467.0,16366704.15,2025-09-27 13:16:00,0.0
2025-09-27 13:17:00,BTC/JPY,sell,42.86427396612265,16360680.4,16365914.2,16361312.0,0.001,0.0,1,yahoo_finance_real,0.0,2468.2837367419966,2468.2837367419966,16353966.774861481,16365914.2,0.3073978306354115,16377861.625138517,0.0014600376114055657,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16361312.0,16361312.0,16361312.0,16361312.0,13,16361312.0,0.0,0,0,0.0,16361312.0,0.0,16361312.0,16361312.0,16361312.0,0,16361312.0,16361312.0,0.0,0.0,-3009.7720784135163,50.0,0.0,0.0,0.0,0.0,0.0,42.86427396612265,0.0,0.0,0.0,21.856972804688215,16361312.0,0,16361312.0,16361312.0,0.0,2468.2837367419966,16361312.0,16360680.4,16361312.0,16361312.0,16361312.0,16365914.2,2025-09-27 13:17:00,128425394176.0
2025-09-27 13:19:00,BTC/JPY,buy,41.920634501060235,16360443.2,16365079.7,16360603.0,0.001,0.0,1,yahoo_finance_real,0.0,2342.6206126889965,2342.6206126889965,16354138.870157583,16365079.7,0.29541314212549447,16376020.529842416,0.0013370945993518835,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16360603.0,16360603.0,16360603.0,16360603.0,13,16360603.0,0.0,0,0,0.0,16360603.0,0.0,16360603.0,16360603.0,16360603.0,0,16360603.0,16360603.0,0.0,0.0,-2955.0163163989782,50.0,0.0,0.0,0.0,0.0,0.0,41.920634501060235,0.0,0.0,0.0,17.009630005068423,16360603.0,0,16360603.0,16360603.0,0.0,2342.6206126889965,16360603.0,16360443.2,16360603.0,16360603.0,16360603.0,16365079.7,2025-09-27 13:19:00,15994454016.0
2025-09-27 13:20:00,BTC/JPY,sell,54.579769012640085,16361849.0,16364742.75,16368938.0,0.001,0.0,1,yahoo_finance_real,0.0,2770.6477117826394,2770.6477117826394,16354754.539011499,16364742.75,0.7100100811261284,16374730.960988501,0.0012206988085408292,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16368938.0,16368938.0,16368938.0,16368938.0,13,16368938.0,0.0,0,0,0.0,16368938.0,0.0,16368938.0,16368938.0,16368938.0,0,16368938.0,16368938.0,0.0,0.0,-2213.540818337351,50.0,0.0,0.0,0.0,0.0,0.0,54.579769012640085,0.0,0.0,0.0,100.0,16368938.0,0,16368938.0,16368938.0,0.0,2770.6477117826394,16368938.0,16361849.0,16368938.0,16368938.0,16368938.0,16364742.75,2025-09-27 13:20:00,1174929408.0
2025-09-27 13:21:00,BTC/JPY,buy,48.10785859010541,16362896.2,16364166.95,16364161.0,0.001,0.0,1,yahoo_finance_real,0.0,2913.958589512451,2913.958589512451,16355530.150929106,16364166.95,0.49965554368288434,16372803.749070892,0.0010555745486198252,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16364161.0,16364161.0,16364161.0,16364161.0,13,16364161.0,0.0,0,0,0.0,16364161.0,0.0,16364161.0,16364161.0,16364161.0,0,16364161.0,16364161.0,0.0,0.0,-1988.4584102481604,50.0,0.0,0.0,0.0,0.0,0.0,48.10785859010541,0.0,0.0,0.0,52.29202037351443,16364161.0,0,16364161.0,16364161.0,0.0,2913.958589512451,16364161.0,16362896.2,16364161.0,16364161.0,16364161.0,16364166.95,2025-09-27 13:21:00,737673216.0
2025-09-27 13:22:00,BTC/JPY,sell,47.58882508690743,16363753.4,16363570.75,16363753.0,0.001,0.0,1,yahoo_finance_real,0.0,2734.9615474044185,2734.9615474044185,16356736.241886673,16363570.75,0.5133330736446587,16370405.258113327,0.0008353321188563327,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16363753.0,16363753.0,16363753.0,16363753.0,13,16363753.0,0.0,0,0,0.0,16363753.0,0.0,16363753.0,16363753.0,16363753.0,0,16363753.0,16363753.0,0.0,0.0,-1821.9983080662787,50.0,0.0,0.0,0.0,0.0,0.0,47.58882508690743,0.0,0.0,0.0,48.217317487266556,16363753.0,0,16363753.0,16363753.0,0.0,2734.9615474044185,16363753.0,16363753.4,16363753.0,16363753.0,16363753.0,16363570.75,2025-09-27 13:22:00,0.0
2025-09-27 13:23:00,BTC/JPY,buy,43.66332266304275,16363610.2,16363298.7,16360596.0,0.001,0.0,1,yahoo_finance_real,0.0,2765.107151161246,2765.107151161246,16356445.393787578,16363298.7,0.30281779945125936,16370152.00621242,0.0008376435996271958,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16360596.0,16360596.0,16360596.0,16360596.0,13,16360596.0,0.0,0,0,0.0,16360596.0,0.0,16360596.0,16360596.0,16360596.0,0,16360596.0,16360596.0,0.0,0.0,-1922.657791448757,50.0,0.0,0.0,0.0,0.0,0.0,43.66332266304275,0.0,0.0,0.0,16.688305203235792,16360596.0,0,16360596.0,16360596.0,0.0,2765.107151161246,16360596.0,16363610.2,16360596.0,16360596.0,16360596.0,16363298.7,2025-09-27 13:23:00,0.0
2025-09-27 13:24:00,BTC/JPY,sell,42.09848373866003,16363344.6,16362939.2,16359275.0,0.001,0.0,1,yahoo_finance_real,0.0,2661.9566403640138,2661.9566403640138,16356033.855240952,16362939.2,0.23468377554946793,16369844.544759046,0.000844022540772752,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16359275.0,16359275.0,16359275.0,16359275.0,13,16359275.0,0.0,0,0,0.0,16359275.0,0.0,16359275.0,16359275.0,16359275.0,0,16359275.0,16359275.0,0.0,0.0,-2084.990346333012,50.0,0.0,0.0,0.0,0.0,0.0,42.09848373866003,0.0,0.0,0.0,3.4954559073204834,16359275.0,0,16359275.0,16359275.0,0.0,2661.9566403640138,16359275.0,16363344.6,16359275.0,16359275.0,16359275.0,16362939.2,2025-09-27 13:24:00,1023410176.0
2025-09-27 13:25:00,BTC/JPY,buy,45.67599042130322,16361862.8,16362523.35,16361529.0,0.001,0.0,1,yahoo_finance_real,0.0,2632.816880338013,2632.816880338013,16356371.194531271,16362523.35,0.4191868601944521,16368675.505468728,0.0007519812607299832,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16361529.0,16361529.0,16361529.0,16361529.0,13,16361529.0,0.0,0,0,0.0,16361529.0,0.0,16361529.0,16361529.0,16361529.0,0,16361529.0,16361529.0,0.0,0.0,-2008.607130402699,50.0,0.0,0.0,0.0,0.0,0.0,45.67599042130322,0.0,0.0,0.0,26.006191950464395,16361529.0,0,16361529.0,16361529.0,0.0,2632.816880338013,16361529.0,16361862.8,16361529.0,16361529.0,16361529.0,16362523.35,2025-09-27 13:25:00,0.0
2025-09-27 13:26:00,BTC/JPY,sell,52.47965112879255,16362306.4,16362402.8,16366379.0,0.001,0.0,1,yahoo_finance_real,0.0,2791.187103171012,2791.187103171012,16356666.083635962,16362402.8,0.8465571371912565,16368139.51636404,0.0007012070823777921,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16366379.0,16366379.0,16363512.0,16363512.0,13,16366379.0,0.0,0,0,0.0,16366379.0,0.0,16366379.0,16366379.0,16366379.0,0,16366379.0,16366379.0,0.0,0.0,-1538.9780338127166,50.0,0.0,0.0,0.0,0.0,0.0,52.47965112879255,0.0,0.0,0.0,74.44322380904823,16366379.0,0,16366379.0,16366379.0,0.0,2791.187103171012,16366379.0,16362306.4,16366379.0,16363512.0,16363512.0,16362402.8,2025-09-27 13:26:00,0.0
2025-09-27 13:27:00,BTC/JPY,buy,52.73987899150092,16362871.2,16362364.65,16366577.0,0.001,0.0,1,yahoo_finance_real,0.0,2605.9594529445108,2605.9594529445108,16356750.944155244,16362364.65,0.8751844250918847,16367978.355844757,0.0006861729297490282,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16366577.0,16366577.0,16366577.0,16366577.0,13,16366577.0,0.0,0,0,0.0,16366577.0,0.0,16366577.0,16366577.0,16366577.0,0,16366577.0,16366577.0,0.0,0.0,-1137.7019264139235,50.0,0.0,0.0,0.0,0.0,0.0,52.73987899150092,0.0,0.0,0.0,76.42065315090383,16366577.0,0,16366577.0,16366577.0,0.0,2605.9594529445108,16366577.0,16362871.2,16366577.0,16366577.0,16366577.0,16362364.65,2025-09-27 13:27:00,0.0
2025-09-27 13:28:00,BTC/JPY,sell,50.60268728921109,16363783.8,16362290.05,16365159.0,0.001,0.0,1,yahoo_finance_real,0.0,2521.105206305617,2521.105206305617,16356869.851498887,16362290.05,0.7646535915068158,16367710.248501115,0.0006625232146051343,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16365159.0,16365159.0,16365159.0,16365159.0,13,16365159.0,0.0,0,0,0.0,16365159.0,0.0,16365159.0,16365159.0,16365159.0,0,16365159.0,16365159.0,0.0,0.0,-923.4633587766439,50.0,0.0,0.0,0.0,0.0,0.0,50.60268728921109,0.0,0.0,0.0,62.25906321781684,16365159.0,0,16365159.0,16365159.0,0.0,2521.105206305617,16365159.0,16363783.8,16365159.0,16365159.0,16365159.0,16362290.05,2025-09-27 13:28:00,0.0
2025-09-27 13:29:00,BTC/JPY,buy,45.19728582874657,16364183.4,16362397.1,16361273.0,0.001,0.0,1,yahoo_finance_real,0.0,2618.5976915695014,2618.5976915695014,16357148.773108367,16362397.1,0.3929087285138673,16367645.426891632,0.000641510759035759,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16361273.0,16361273.0,16361273.0,16361273.0,13,16361273.0,0.0,0,0,0.0,16361273.0,0.0,16361273.0,16361273.0,16361273.0,0,16361273.0,16361273.0,0.0,0.0,-1055.083132179454,50.0,0.0,0.0,0.0,0.0,0.0,45.19728582874657,0.0,0.0,0.0,23.449515629681414,16361273.0,0,16361273.0,16361273.0,0.0,2618.5976915695014,16361273.0,16364183.4,16361273.0,16361273.0,16361273.0,16362397.1,2025-09-27 13:29:00,0.0
2025-09-27 13:30:00,BTC/JPY,sell,49.00314325708594,16364636.4,16362540.75,16363794.0,0.001,0.0,1,yahoo_finance_real,0.0,2611.6264278859658,2611.6264278859658,16357304.636407707,16362540.75,0.6196736833445156,16367776.863592293,0.0006400122905476172,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16363794.0,16363794.0,16363794.0,16363794.0,13,16363794.0,0.0,0,0,0.0,16363794.0,0.0,16363794.0,16363794.0,16363794.0,0,16363794.0,16363794.0,0.0,0.0,-945.0748847629875,50.0,0.0,0.0,0.0,0.0,0.0,49.00314325708594,0.0,0.0,0.0,46.766014695229224,16363794.0,0,16363794.0,16363794.0,0.0,2611.6264278859658,16363794.0,16364636.4,16363794.0,16363794.0,16363794.0,16362540.75,2025-09-27 13:30:00,0.0
2025-09-27 13:31:00,BTC/JPY,buy,49.7764241395418,16364223.2,16362665.45,16364313.0,0.001,0.0,1,yahoo_finance_real,0.0,2462.153111608397,2462.153111608397,16357385.423997093,16362665.45,0.656017224071803,16367945.476002906,0.0006453748038839556,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16364313.0,16364313.0,16364313.0,16364313.0,13,16364313.0,0.0,0,0,0.0,16364313.0,0.0,16364313.0,16364313.0,16364313.0,0,16364313.0,16364313.0,0.0,0.0,-806.714293371886,50.0,0.0,0.0,0.0,0.0,0.0,49.7764241395418,0.0,0.0,0.0,52.13701748939253,16364313.0,0,16364313.0,16364313.0,0.0,2462.153111608397,16364313.0,16364223.2,16364313.0,16364313.0,16364313.0,16362665.45,2025-09-27 13:31:00,0.0
2025-09-27 13:32:00,BTC/JPY,sell,51.07563264593812,16363939.2,16362754.5,16365157.0,0.001,0.0,1,yahoo_finance_real,0.0,2346.5707464935113,2346.5707464935113,16357370.491920387,16362754.5,0.7231144497254225,16368138.508079613,0.0006580808970289969,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16365157.0,16365157.0,16365157.0,16365157.0,13,16365157.0,0.0,0,0,0.0,16365157.0,0.0,16365157.0,16365157.0,16365157.0,0,16365157.0,16365157.0,0.0,0.0,-621.7911600209773,50.0,0.0,0.0,0.0,0.0,0.0,51.07563264593812,0.0,0.0,0.0,60.871365000517436,16365157.0,0,16365157.0,16365157.0,0.0,2346.5707464935113,16365157.0,16363939.2,16365157.0,16365157.0,16365157.0,16362754.5,2025-09-27 13:32:00,0.0
2025-09-27 13:33:00,BTC/JPY,buy,46.71077206461677,16363372.6,16362861.75,16362326.0,0.001,0.0,1,yahoo_finance_real,0.0,2381.172836029689,2381.172836029689,16357603.073859438,16362861.75,0.4490603732118428,16368120.426140562,0.0006427575103800776,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16362326.0,16362326.0,16362326.0,16362326.0,13,16362326.0,0.0,0,0,0.0,16362326.0,0.0,16362326.0,16362326.0,16362326.0,0,16362326.0,16362326.0,0.0,0.0,-695.6571819260716,50.0,0.0,0.0,0.0,0.0,0.0,46.71077206461677,0.0,0.0,0.0,31.57404532753803,16362326.0,0,16362326.0,16362326.0,0.0,2381.172836029689,16362326.0,16363372.6,16362326.0,16362326.0,16362326.0,16362861.75,2025-09-27 13:33:00,13305380864.0
2025-09-27 13:34:00,BTC/JPY,sell,48.30069927153273,16363772.4,16362935.9,16363272.0,0.001,0.0,1,yahoo_finance_real,0.0,2278.6604905989966,2278.6604905989966,16357698.039333537,16362935.9,0.5320837094953289,16368173.760666464,0.0006402103752619542,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16363272.0,16363272.0,16363272.0,16363272.0,13,16363272.0,0.0,0,0,0.0,16363272.0,0.0,16363272.0,16363272.0,16363272.0,0,16363272.0,16363272.0,0.0,0.0,-670.1373166721314,50.0,0.0,0.0,0.0,0.0,0.0,48.30069927153273,0.0,0.0,0.0,54.73842782799233,16363272.0,0,16363272.0,16363272.0,0.0,2278.6604905989966,16363272.0,16363772.4,16363272.0,16363272.0,16363272.0,16362935.9,2025-09-27 13:34:00,0.0
2025-09-27 13:35:00,BTC/JPY,buy,45.90133967823578,16363360.2,16362927.1,16361733.0,0.001,0.0,1,yahoo_finance_real,0.0,2225.827598413354,2225.827598413354,16357681.78174833,16362927.1,0.3861746854330921,16368172.418251669,0.0006411222417130254,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16361733.0,16361733.0,16361733.0,16361733.0,13,16361733.0,0.0,0,0,0.0,16361733.0,0.0,16361733.0,16361733.0,16361733.0,0,16361733.0,16361733.0,0.0,0.0,-765.2754585202783,50.0,0.0,0.0,0.0,0.0,0.0,45.90133967823578,0.0,0.0,0.0,33.66201040810737,16361733.0,0,16361733.0,16361733.0,0.0,2225.827598413354,16361733.0,16363360.2,16361733.0,16361733.0,16361733.0,16362927.1,2025-09-27 13:35:00,0.0
2025-09-27 13:36:00,BTC/JPY,sell,43.68144507206163,16362551.8,16362994.4,16360271.0,0.001,0.0,1,yahoo_finance_real,0.0,2171.2684842409712,2171.2684842409712,16357924.601289866,16362994.4,0.2314094547228627,16368064.198710134,0.0006196663747723192,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16360271.0,16360271.0,16360271.0,16360271.0,13,16360271.0,0.0,0,0,0.0,16360271.0,0.0,16360271.0,16360271.0,16360271.0,0,16360271.0,16360271.0,0.0,0.0,-947.7195815220475,50.0,0.0,0.0,0.0,0.0,0.0,43.68144507206163,0.0,0.0,0.0,13.640098603122432,16360271.0,0,16360271.0,16360271.0,0.0,2171.2684842409712,16360271.0,16362551.8,16360271.0,16360271.0,16360271.0,16362994.4,2025-09-27 13:36:00,0.0
2025-09-27 13:37:00,BTC/JPY,buy,45.75866803792359,16361789.6,16363088.35,16361346.0,0.001,0.0,1,yahoo_finance_real,0.0,2092.963592509473,2092.963592509473,16358217.776428925,16363088.35,0.32113502911165803,16367958.923571074,0.0005953122621958775,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16361346.0,16361346.0,16361346.0,16361346.0,13,16361346.0,0.0,0,0,0.0,16361346.0,0.0,16361346.0,16361346.0,16361346.0,0,16361346.0,16361346.0,0.0,0.0,-994.1049248259515,50.0,0.0,0.0,0.0,0.0,0.0,45.75866803792359,0.0,0.0,0.0,28.36209257737606,16361346.0,0,16361346.0,16361346.0,0.0,2092.963592509473,16361346.0,16361789.6,16361346.0,16361346.0,16361346.0,16363088.35,2025-09-27 13:37:00,0.0
2025-09-27 13:39:00,BTC/JPY,sell,47.24782861740219,16361746.4,16363128.25,16362110.0,0.001,0.0,1,yahoo_finance_real,0.0,1998.037621615939,1998.037621615939,16358303.680718578,16363128.25,0.3944724450407349,16367952.819281422,0.0005896878894683969,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16362110.0,16362110.0,16362110.0,16362110.0,13,16362110.0,0.0,0,0,0.0,16362110.0,0.0,16362110.0,16362110.0,16362110.0,0,16362110.0,16362110.0,0.0,0.0,-958.1720180157572,50.0,0.0,0.0,0.0,0.0,0.0,47.24782861740219,0.0,0.0,0.0,29.162702188392007,16362110.0,0,16362110.0,16362110.0,0.0,1998.037621615939,16362110.0,16361746.4,16362110.0,16362110.0,16362110.0,16363128.25,2025-09-27 13:39:00,2285371392.0
2025-09-27 13:40:00,BTC/JPY,buy,41.70688120055218,16360827.4,16363031.95,16358677.0,0.001,0.0,1,yahoo_finance_real,0.0,2100.5349343576577,2100.5349343576577,16357940.121076,16363031.95,0.07235896325249135,16368123.778923998,0.0006223576339100653,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16358677.0,16358677.0,16358677.0,16358677.0,13,16358677.0,0.0,0,0,0.0,16358677.0,0.0,16358677.0,16358677.0,16358677.0,0,16358677.0,16358677.0,0.0,0.0,-1192.9576663207263,50.0,0.0,0.0,0.0,0.0,0.0,41.70688120055218,0.0,0.0,0.0,0.0,16358677.0,0,16358677.0,16358677.0,0.0,2100.5349343576577,16358677.0,16360827.4,16358677.0,16358677.0,16358677.0,16363031.95,2025-09-27 13:40:00,0.0
2025-09-27 13:41:00,BTC/JPY,sell,49.28217845541994,16361028.2,16362721.9,16362737.0,0.001,0.0,1,yahoo_finance_real,0.0,2240.4967247606824,2240.4967247606824,16358411.063473137,16362721.9,0.5017514002103224,16367032.736526864,0.0005269094656999917,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16362737.0,16362737.0,16362737.0,16362737.0,13,16362737.0,0.0,0,0,0.0,16362737.0,0.0,16362737.0,16362737.0,16362737.0,0,16362737.0,16362737.0,0.0,0.0,-1039.436933040619,50.0,0.0,0.0,0.0,0.0,0.0,49.28217845541994,0.0,0.0,0.0,51.392405063291136,16362737.0,0,16362737.0,16362737.0,0.0,2240.4967247606824,16362737.0,16361028.2,16362737.0,16362737.0,16362737.0,16362721.9,2025-09-27 13:41:00,0.0
2025-09-27 13:42:00,BTC/JPY,buy,51.685357555704485,16361810.0,16362722.85,16364180.0,0.001,0.0,1,yahoo_finance_real,0.0,2183.532672992062,2183.532672992062,16358410.7371407,16362722.85,0.6689600953808428,16367034.962859299,0.0005270654400040036,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16364180.0,16364180.0,16364180.0,16364180.0,13,16364180.0,0.0,0,0,0.0,16364180.0,0.0,16364180.0,16364180.0,16364180.0,0,16364180.0,16364180.0,0.0,0.0,-792.2006100080907,50.0,0.0,0.0,0.0,0.0,0.0,51.685357555704485,0.0,0.0,0.0,84.89663684048134,16364180.0,0,16364180.0,16364180.0,0.0,2183.532672992062,16364180.0,16361810.0,16364180.0,16364180.0,16364180.0,16362722.85,2025-09-27 13:42:00,0.0
2025-09-27 13:43:00,BTC/JPY,sell,51.04455873137148,16362305.8,16362726.45,16363825.0,0.001,0.0,1,yahoo_finance_real,0.0,2052.923196349772,2052.923196349772,16358410.784281788,16362726.45,0.6272746861932774,16367042.11571821,0.0005274995865020846,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16363825.0,16363825.0,16363825.0,16363825.0,13,16363825.0,0.0,0,0,0.0,16363825.0,0.0,16363825.0,16363825.0,16363825.0,0,16363825.0,16363825.0,0.0,0.0,-617.7880992572755,50.0,0.0,0.0,0.0,0.0,0.0,51.04455873137148,0.0,0.0,0.0,79.44444444444444,16363825.0,0,16363825.0,16363825.0,0.0,2052.923196349772,16363825.0,16362305.8,16363825.0,16363825.0,16363825.0,16362726.45,2025-09-27 13:43:00,0.0
2025-09-27 13:44:00,BTC/JPY,buy,47.81473656165827,16362289.6,16362798.1,16362029.0,0.001,0.0,1,yahoo_finance_real,0.0,2044.0715394676452,2044.0715394676452,16358579.811299434,16362798.1,0.40883743923258653,16367016.388700565,0.0005155950314592828,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16362029.0,16362029.0,16361896.0,16361896.0,13,16362029.0,0.0,0,0,0.0,16362029.0,0.0,16362029.0,16362029.0,16362029.0,0,16362029.0,16362029.0,0.0,0.0,-617.370455795899,50.0,0.0,0.0,0.0,0.0,0.0,47.81473656165827,0.0,0.0,0.0,51.72839506172839,16362029.0,0,16362029.0,16362029.0,0.0,2044.0715394676452,16362029.0,16362289.6,16362029.0,16361896.0,16361896.0,16362798.1,2025-09-27 13:44:00,0.0
2025-09-27 13:45:00,BTC/JPY,sell,50.429003657535056,16363238.0,16363005.3,16363419.0,0.001,0.0,1,yahoo_finance_real,0.0,1997.3521437913846,1997.3521437913846,16359104.416915203,16363005.3,0.5530264546522102,16366906.183084799,0.00047679298677465214,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16363419.0,16363419.0,16363419.0,16363419.0,13,16363419.0,0.0,0,0,0.0,16363419.0,0.0,16363419.0,16363419.0,16363419.0,0,16363419.0,16363419.0,0.0,0.0,-499.1244906298816,50.0,0.0,0.0,0.0,0.0,0.0,50.429003657535056,0.0,0.0,0.0,73.17901234567901,16363419.0,0,16363419.0,16363419.0,0.0,1997.3521437913846,16363419.0,16363238.0,16363419.0,16363419.0,16363419.0,16363005.3,2025-09-27 13:45:00,0.0
2025-09-27 13:46:00,BTC/JPY,buy,49.05437034961356,16363230.0,16363063.7,16362697.0,0.001,0.0,1,yahoo_finance_real,0.0,1906.255562092,1906.255562092,16359218.395845415,16363063.7,0.4523184662048003,16366909.004154583,0.0004699980669981972,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16362697.0,16362697.0,16362697.0,16362697.0,13,16362697.0,0.0,0,0,0.0,16362697.0,0.0,16362697.0,16362697.0,16362697.0,0,16362697.0,16362697.0,0.0,0.0,-458.38905364088714,50.0,0.0,0.0,0.0,0.0,0.0,49.05437034961356,0.0,0.0,0.0,62.03703703703704,16362697.0,0,16362697.0,16362697.0,0.0,1906.255562092,16362697.0,16363230.0,16362697.0,16362697.0,16362697.0,16363063.7,2025-09-27 13:46:00,0.0
2025-09-27 13:47:00,BTC/JPY,sell,49.53857115503977,16362980.6,16362891.4,16362933.0,0.001,0.0,1,yahoo_finance_real,0.0,1786.9515933711427,1786.9515933711427,16359359.71646926,16362891.4,0.5058895424289199,16366423.08353074,0.00043166986132297375,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16362933.0,16362933.0,16362933.0,16362933.0,13,16362933.0,0.0,0,0,0.0,16362933.0,0.0,16362933.0,16362933.0,16362933.0,0,16362933.0,16362933.0,0.0,0.0,-402.42380752414465,50.0,0.0,0.0,0.0,0.0,0.0,49.53857115503977,0.0,0.0,0.0,77.3396329274941,16362933.0,0,16362933.0,16362933.0,0.0,1786.9515933711427,16362933.0,16362980.6,16362933.0,16362933.0,16362933.0,16362891.4,2025-09-27 13:47:00,0.0
2025-09-27 13:48:00,BTC/JPY,buy,49.538571155039776,16362802.2,16362709.2,16362933.0,0.001,0.0,1,yahoo_finance_real,0.0,1659.3121938446327,1659.3121938446327,16359607.004351536,16362709.2,0.536071225893118,16365811.395648463,0.0003791787301901623,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16362933.0,16362933.0,16362933.0,16362933.0,13,16362933.0,0.0,0,0,0.0,16362933.0,0.0,16362933.0,16362933.0,16362933.0,0,16362933.0,16362933.0,0.0,0.0,-353.9903661776334,50.0,0.0,0.0,0.0,0.0,0.0,49.538571155039776,0.0,0.0,0.0,77.3396329274941,16362933.0,0,16362933.0,16362933.0,0.0,1659.3121938446327,16362933.0,16362802.2,16362933.0,16362933.0,16362933.0,16362709.2,2025-09-27 13:48:00,0.0
